seed,update_index,case_hash,G_before,G_after,before_bucket,after_bucket,transition_kind,vote_before,vote_after
77,0,b5df986d4d4fa74cf6a744efa619776881de2642b340da19ff63c3171629a465,5,5,G>=3,G>=3,other,1,1
77,0,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,5,5,G>=3,G>=3,other,1,1
77,0,be27864e50c34f78a501db0b86a0caac9ecbaa88eb09d443b190846db946a6b8,5,5,G>=3,G>=3,other,1,1
77,0,bf50047f1e371ec41fe17b2ed11551f7da6cba0328e46875c385adff10d3a6e0,0,0,G=0,G=0,other,0,0
77,0,c68b63186b95718140cb1dd3286d906e8b02b54173c26260c15c1ae8cad5eeb4,0,1,G=0,G=1,newly_covered,0,0
77,0,daa3404c99682b55fd21e88660de3d22aedb5df422a39e9b946c134de5e2bfd0,5,5,G>=3,G>=3,other,1,1
77,0,dd08d6581b3e3877846a4a99f992a9d9cfc9ff7c67f0036184d3a213c0f97ca1,5,4,G>=3,G>=3,other,1,1
77,0,df360c368987d8dbc17e1fa2bc8f00cc572e2ccfe1f0ece5b47e2f67fb7e7e99,5,5,G>=3,G>=3,other,1,1
77,0,e2ed6ca2a4a75717c23060340ff5cc1e63b1197753437bfb370629f3c83d91f5,5,5,G>=3,G>=3,other,1,1
77,0,e3e4eacc1e4769872187386cc047ee7d06befd0da59e31b7cb531b5235a5aad2,5,5,G>=3,G>=3,other,1,1
77,0,e3fdd89bb0f2dfe0ba8d1059640b0b25575d9e309a2328255d725a2a544224d9,0,0,G=0,G=0,other,0,0
77,0,fab7d1b1363cd7a45c80cab516895da84b8701839c6f3fcbc7a6d8632b3708e0,5,5,G>=3,G>=3,other,1,1
77,0,fc9f6f3701f3969973d720f3285b51a084b7cd9bb4acab2e91d6ed8dc02acfed,0,0,G=0,G=0,other,0,0
77,0,fffb207462383401c156445cf4c2b9940d7a9a59b7471f96575a3e9a25cece6f,0,1,G=0,G=1,newly_covered,0,0
77,0,00561ca3ce843fc7872c655dfcfd3ae22c79412e9297ea3858600203959b8d16,0,0,G=0,G=0,other,0,0
77,0,01718089b539159d1f6cc1589f5fbf2244bcebbca8cf14084fe222c42a13fc0a,5,4,G>=3,G>=3,other,1,1
77,0,024dc4509549a4c6af93432fa503efffb14204e0936eea504604f4482ea6a47b,0,1,G=0,G=1,newly_covered,0,0
77,0,02c4fb68e34c1a4672fe1f08eae762250b21e853a88c7d12230f791a1e60fd18,5,5,G>=3,G>=3,other,1,1
77,0,0c91d68a9f1f9d551d3f0d95b69becfec9727d30cd36c2f344f96b5735f01336,0,1,G=0,G=1,newly_covered,0,0
77,0,0e50c25afc8f7c5b8cfc77284464df0440b2d65542881bbae652c8975cfb5894,0,0,G=0,G=0,other,0,0
77,0,0f0b0315639b5e146bf33284ae4310d669f69fb9a6007e83113cf1d2bd94fe94,0,1,G=0,G=1,newly_covered,0,0
77,0,138a463ad6ab47bc1df5b7480ddc584f53ad4bca5a464627f327eb5b8e326a6d,5,5,G>=3,G>=3,other,1,1
77,0,13bc39c926081f04b8e256af08f7faaabead9f5bee36b7b3c007442fdfeec024,0,1,G=0,G=1,newly_covered,0,0
77,0,18295a22847ff6b690848ca5028a5d19af59c1b4cf2b09fb08dca5c9818a9211,0,1,G=0,G=1,newly_covered,0,0
77,0,1c0f1040a2b851016580032d22b4118bb0e69a649cc18f4dbf4f78b4b171e41b,5,4,G>=3,G>=3,other,1,1
77,0,22c0ba5ad8e9739b31ae0b64bee01a9e573492e4734295087f650669b8d5cd0a,0,0,G=0,G=0,other,0,0
77,0,25bc24fa4de5569184adfcc1d623ce91ed889f31e2b8d70a09e8d631e423530e,0,0,G=0,G=0,other,0,0
77,0,2646f155b13f2cc0d935559b56631ff0ff42721531664f060419270e42c18aa6,0,0,G=0,G=0,other,0,0
77,0,317020e0964df390d195ef2ae49e9478b098ee63a2a0ee4d75b02af345f42ea2,5,5,G>=3,G>=3,other,1,1
77,0,336c5214ed9dc2195afc62857d20c59c336688efb3a31e70ec50655e4f418797,0,0,G=0,G=0,other,0,0
77,0,395899214628d88ce3606f769ec8aa9bb61f260cfe3c2cb38b880cefaf567d88,5,5,G>=3,G>=3,other,1,1
77,0,3deabf9b9c323a771c0b318f2774163d59baf008d1c2d77b73c5c37f429163a3,0,0,G=0,G=0,other,0,0
77,0,4733520e8a6955819b0b16d2c4075184e95d50bd8b9dab0d50e4a3c22a2bfb16,0,0,G=0,G=0,other,0,0
77,0,4ad63306fa21c7bffc987dcb73710c460d4522ea5587d44394f6e28484d0b1e2,0,1,G=0,G=1,newly_covered,0,0
77,0,5c924ef8d381530365efe24a3aff5bc105ce2dc3d6507bc541e6831cfa175c87,5,4,G>=3,G>=3,other,1,1
77,0,6837bb7a46bd6e7f040d59684cbc05fc04a38f2796fd391a170a763eda01346a,5,5,G>=3,G>=3,other,1,1
77,0,6a8c507c3b102c94db7b1b3a35cf7af00bc3120d0b94b7ec946c9e24e76f7d17,5,5,G>=3,G>=3,other,1,1
77,0,6b1afb0b7f0bb50c261322321bfa33b4130cbbcbca330a24909a7f5e98c828dd,5,5,G>=3,G>=3,other,1,1
77,0,71e3f3e5a562b598e6f3034c6fc877115657e9d03a9db4937468011cf20c3637,5,5,G>=3,G>=3,other,1,1
77,0,728ef4cdf3bb0ca50aff48ebe1dc628f62f8312d4b7208cdb590e564bba48dc5,5,5,G>=3,G>=3,other,1,1
77,0,7dab8ad9c205723dbebad7a102e8c470a0442eae2732c0cfb647d8f57a0a49e5,0,1,G=0,G=1,newly_covered,0,0
77,0,7f40ae01b1f7a7ebbaadde2725cfcc29664d1bf96aa113244d78e7ae925ceb33,0,1,G=0,G=1,newly_covered,0,0
77,0,87a94dce012ec1ba6bcb62819ba69dd4e56b8b8b7cfcdebc9737206e4fdc020b,0,0,G=0,G=0,other,0,0
77,0,8d4a01b074fe9a59a269b731d5a15e76b925bf625af26f593ba84d9ca4e0a9e8,5,5,G>=3,G>=3,other,1,1
77,0,8fbb9d3e55f5f596dcea484db6598491f03cf5e98f9e8e1081ac333d81df577e,0,1,G=0,G=1,newly_covered,0,0
77,0,979681b1a557ac0030a3e215ffb3b6e937f53a44b74fadb491738c0353e87411,0,0,G=0,G=0,other,0,0
77,0,af7c2733e48510c2516b7c40decda6634b9c94739f117433d9a4487d597573fa,0,0,G=0,G=0,other,0,0
77,0,b310d29d6d76004fb7749d2d0c2d9a07ca45bcbce1e66cdedee15497008cd3f2,5,4,G>=3,G>=3,other,1,1
77,0,b331705d6cd6bf849dd5dc0d48af7450dddd0ba80fc9b5ff63dbe39112b1d46f,5,5,G>=3,G>=3,other,1,1
77,0,b361e6bef071289a5492732ea2fc847f657e4d0f228bd9dc4e27752a574a5d91,5,5,G>=3,G>=3,other,1,1
77,0,b7dcece0a28530f697a00f10e9f181273d1dc57155e0dbfa3f3b79744c4121ff,5,5,G>=3,G>=3,other,1,1
77,0,b7e82cb2f4134d67be7021016fc8ad323f8282064352db91f01375ccb4cc2fa0,5,5,G>=3,G>=3,other,1,1
77,0,bdaa4594970f655c2d0dbd1691b7c4330924bcb36afd4189bf473387ad10ae24,0,0,G=0,G=0,other,0,0
77,0,c208800b8ed515fe54bab2e4847d3d275a39072bb605d6e4b34803228b4df193,0,1,G=0,G=1,newly_covered,0,0
77,0,cdaea76bd3636de0666dc0c6b49f62482fefa9d315cbe73b21eeb6902e72d07b,0,0,G=0,G=0,other,0,0
77,0,d4225803d8221f8df957272a9ed21e9d6908f7ff56da3958d1dbee01ba45b1f4,0,1,G=0,G=1,newly_covered,0,0
77,0,d5d495028e00bd429b35b8aeed9ff4527348680e0153ffe0ade28ec4729cc985,0,0,G=0,G=0,other,0,0
77,0,dd20b1c732b9982c1d884e38117fb43fbc46e7af305990d2990028daabad2e95,0,1,G=0,G=1,newly_covered,0,0
77,0,ee5610000bebaf040e7bfca27356ef30f1b9884d13f211f3b3e675420941b23f,5,5,G>=3,G>=3,other,1,1
77,0,f10ba5709246366a6bb51c54cd85f5635d92886a052eb77ca903a5e4998dc666,5,5,G>=3,G>=3,other,1,1
77,0,f478b554d5bf2b7f9fce8b7411643910a3444612eb0717f669f05b836b0ab4c5,0,1,G=0,G=1,newly_covered,0,0
77,0,f90ee1dd23611516c359124b243365b2d65326a3fa72643b1549e646b8a088e3,0,0,G=0,G=0,other,0,0
77,0,fa90db782fb5056039ceda1ed1ffef86fa73db1fd089d88feb50d059f103bba8,0,0,G=0,G=0,other,0,0
77,0,ffb8315c493fd31ed5d3958a4d9701ce0966d8eda0fee57d4f267d78c2bdc3d6,0,0,G=0,G=0,other,0,0
77,2,065a3c72d493d9988a728632c8461cf3801309c7a435f228e48f3e8b8b8941c7,5,5,G>=3,G>=3,other,1,1
77,2,0cdf9bdfebe338f5a3006daf8eaed834c50068625527e8dd004b6cfc498784e7,1,2,G=1,G=2,other,0,0
77,2,1220f6bc22165d8ef5e7fc93e5d4464d03050ee83512642b306e90931469e35b,5,4,G>=3,G>=3,other,1,1
77,2,1b8693c22a9a9c9644791115c6889320d9cdcb26f4d8cf39a001d4cedf1c68a5,5,5,G>=3,G>=3,other,1,1
77,2,21efeba1a342f49989df2fb49130235d01e7aa4ae9d7c195a07822b4f5d80b9c,0,0,G=0,G=0,other,0,0
77,2,256cb00e24acac8b5e29ae8929a4d3c2e12d9280dcf76a413c7cfaee288b8478,1,2,G=1,G=2,other,0,0
77,2,273d3ab39d65eadf603697b16b3061c2921a6253339862520e8b1d98447a1f6b,0,0,G=0,G=0,other,0,0
77,2,2afc7e9c8ea41e32b67422a0ef8824d2c52275ee5cfc7de22b95c8fbdf022f97,5,5,G>=3,G>=3,other,1,1
77,2,2b530e4b6749093afcd8006fcf623502799e9d63b9e4eea93c4cce090571f4cd,4,4,G>=3,G>=3,other,1,1
77,2,32771194b1bcc9f926b882ad63acd1759f5cb959b86ebbaa055959727da81746,5,5,G>=3,G>=3,other,1,1
77,2,32e49ff79ff85df7c9facc0dbc3721013287a4d4e6691eff014b55e28261d353,0,0,G=0,G=0,other,0,0
77,2,3b39e427f3926afdd97ecf5922bd15bd320bd6f0e3b1d1e511707e1c95c20f75,0,0,G=0,G=0,other,0,0
77,2,3d8ab24c25c457125571c779af965e2dea4d9a502b2e4484b99b2f83ba2e9167,0,1,G=0,G=1,newly_covered,0,0
77,2,418e5e354d6095154f8563551f7f6a3e020223f56c424ec7690b5c305da60690,1,1,G=1,G=1,other,0,0
77,2,485c13ae66f39e79285b31f23193edf6ba33c4a514c0d5f34e3ba7b8d12406b6,4,3,G>=3,G>=3,other,1,1
77,2,4b4d9cf4ab584d98d4013f22628af1ae3b96f4aa804220f744a91f8bb4998b4e,0,1,G=0,G=1,newly_covered,0,0
77,2,5147ccce636394d1773531bbccd6f904010397f216f40583146c0a0b86a66ad4,0,0,G=0,G=0,other,0,0
77,2,538463f0d053279bab3b7e57cb47df43c6d9e261800470ab72a7da02690437d2,0,0,G=0,G=0,other,0,0
77,2,5bbbfcadc43cace293eb506be58e23631016ffa9e5c33a82b46663c3cacd6cea,1,2,G=1,G=2,other,0,0
77,2,5dcf3a612cce85b85153154f10a64ffe63af541cda3f43cc33b618ca5492d099,5,5,G>=3,G>=3,other,1,1
77,2,67bfcd3c5d850af456066a5555aee26dd15058807bb9d1215e6268737cc71928,1,1,G=1,G=1,other,0,0
77,2,6b272151df14b20f58798e2ac72cc25cf72223136aef1ae043927c1b366bd3ae,5,5,G>=3,G>=3,other,1,1
77,2,70a96b939a0222021946a393ae2191b859b2f95bd5edf3558421d7c66b9072d9,5,5,G>=3,G>=3,other,1,1
77,2,790db948bdc0cf00e68ec747f91f0d67c6c598065d7a536119e844ed87c3b76d,0,0,G=0,G=0,other,0,0
77,2,7abdd0c7715da581f7a162a855c1940e5d486e2b1de133b43e68bfd19c76c5fa,5,5,G>=3,G>=3,other,1,1
77,2,7af9bc59a9b12a1f5411592a3217b3db650e765546ec6da42ba9f031ad08e51c,5,4,G>=3,G>=3,other,1,1
77,2,873c66aed697d866439f8fc427ccf3a26f7da0336c45daedb52448dc04f6a2a6,5,5,G>=3,G>=3,other,1,1
77,2,8d8270991c6f5e20ded8ee33cc24253fd106b70b74cf38455c52ced1e0979fd4,0,1,G=0,G=1,newly_covered,0,0
77,2,973252e0d5db99a313aac9b9604b4322abc974972bdcdb0dc2bbaa6a5ae87643,5,5,G>=3,G>=3,other,1,1
77,2,99dc366eb8624ce1db6deaa5dbadbfd32a86d773d9fd7ceb3549895a41307717,0,0,G=0,G=0,other,0,0
77,2,9fb196a78fc2bceed95e50ab1e4399bae9d96779b78223d9592045bd06a978cb,0,1,G=0,G=1,newly_covered,0,0
77,2,a122a5f0d5e0ab3e140db1b1ea573a23f1f9d90c9249cccc7a56648fa9214ab1,5,5,G>=3,G>=3,other,1,1
77,2,a74fe412ccb8451d1aadc88c095e23881bd0635088cece92cbcdf59a97c2d590,5,5,G>=3,G>=3,other,1,1
77,2,ad15c0ec6aa52015fbb6ecf6eb3537bd500da09c5eb3789f939c8aff533f5a5e,5,5,G>=3,G>=3,other,1,1
77,2,aee75995527f9bf0ceeb1abcabc4eaa2dd3ade0f7a91bde1bcce686ecf69b50d,5,5,G>=3,G>=3,other,1,1
77,2,b01f17c0fc61bbec0893f1cd57146053082ca100a6a0e40e0bc42cda1ab11d86,1,2,G=1,G=2,other,0,0
77,2,b5df986d4d4fa74cf6a744efa619776881de2642b340da19ff63c3171629a465,5,5,G>=3,G>=3,other,1,1
77,2,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,5,5,G>=3,G>=3,other,1,1
77,2,be27864e50c34f78a501db0b86a0caac9ecbaa88eb09d443b190846db946a6b8,5,5,G>=3,G>=3,other,1,1
77,2,bf50047f1e371ec41fe17b2ed11551f7da6cba0328e46875c385adff10d3a6e0,0,0,G=0,G=0,other,0,0
77,2,c68b63186b95718140cb1dd3286d906e8b02b54173c26260c15c1ae8cad5eeb4,1,2,G=1,G=2,other,0,0
77,2,daa3404c99682b55fd21e88660de3d22aedb5df422a39e9b946c134de5e2bfd0,5,5,G>=3,G>=3,other,1,1
77,2,dd08d6581b3e3877846a4a99f992a9d9cfc9ff7c67f0036184d3a213c0f97ca1,4,4,G>=3,G>=3,other,1,1
77,2,df360c368987d8dbc17e1fa2bc8f00cc572e2ccfe1f0ece5b47e2f67fb7e7e99,5,5,G>=3,G>=3,other,1,1
77,2,e2ed6ca2a4a75717c23060340ff5cc1e63b1197753437bfb370629f3c83d91f5,5,5,G>=3,G>=3,other,1,1
77,2,e3e4eacc1e4769872187386cc047ee7d06befd0da59e31b7cb531b5235a5aad2,5,4,G>=3,G>=3,other,1,1
77,2,e3fdd89bb0f2dfe0ba8d1059640b0b25575d9e309a2328255d725a2a544224d9,0,1,G=0,G=1,newly_covered,0,0
77,2,fab7d1b1363cd7a45c80cab516895da84b8701839c6f3fcbc7a6d8632b3708e0,5,5,G>=3,G>=3,other,1,1
77,2,fc9f6f3701f3969973d720f3285b51a084b7cd9bb4acab2e91d6ed8dc02acfed,0,0,G=0,G=0,other,0,0
77,2,fffb207462383401c156445cf4c2b9940d7a9a59b7471f96575a3e9a25cece6f,1,1,G=1,G=1,other,0,0
77,2,00561ca3ce843fc7872c655dfcfd3ae22c79412e9297ea3858600203959b8d16,0,1,G=0,G=1,newly_covered,0,0
77,2,01718089b539159d1f6cc1589f5fbf2244bcebbca8cf14084fe222c42a13fc0a,4,4,G>=3,G>=3,other,1,1
77,2,024dc4509549a4c6af93432fa503efffb14204e0936eea504604f4482ea6a47b,1,1,G=1,G=1,other,0,0
77,2,02c4fb68e34c1a4672fe1f08eae762250b21e853a88c7d12230f791a1e60fd18,5,5,G>=3,G>=3,other,1,1
77,2,0c91d68a9f1f9d551d3f0d95b69becfec9727d30cd36c2f344f96b5735f01336,1,1,G=1,G=1,other,0,0
77,2,0e50c25afc8f7c5b8cfc77284464df0440b2d65542881bbae652c8975cfb5894,0,0,G=0,G=0,other,0,0
77,2,0f0b0315639b5e146bf33284ae4310d669f69fb9a6007e83113cf1d2bd94fe94,1,1,G=1,G=1,other,0,0
77,2,138a463ad6ab47bc1df5b7480ddc584f53ad4bca5a464627f327eb5b8e326a6d,5,5,G>=3,G>=3,other,1,1
77,2,13bc39c926081f04b8e256af08f7faaabead9f5bee36b7b3c007442fdfeec024,1,2,G=1,G=2,other,0,0
77,2,18295a22847ff6b690848ca5028a5d19af59c1b4cf2b09fb08dca5c9818a9211,1,1,G=1,G=1,other,0,0
77,2,1c0f1040a2b851016580032d22b4118bb0e69a649cc18f4dbf4f78b4b171e41b,4,4,G>=3,G>=3,other,1,1
77,2,22c0ba5ad8e9739b31ae0b64bee01a9e573492e4734295087f650669b8d5cd0a,0,0,G=0,G=0,other,0,0
77,2,25bc24fa4de5569184adfcc1d623ce91ed889f31e2b8d70a09e8d631e423530e,0,1,G=0,G=1,newly_covered,0,0
77,2,2646f155b13f2cc0d935559b56631ff0ff42721531664f060419270e42c18aa6,0,0,G=0,G=0,other,0,0
77,2,317020e0964df390d195ef2ae49e9478b098ee63a2a0ee4d75b02af345f42ea2,5,5,G>=3,G>=3,other,1,1
77,2,336c5214ed9dc2195afc62857d20c59c336688efb3a31e70ec50655e4f418797,0,0,G=0,G=0,other,0,0
77,2,395899214628d88ce3606f769ec8aa9bb61f260cfe3c2cb38b880cefaf567d88,5,5,G>=3,G>=3,other,1,1
77,2,3deabf9b9c323a771c0b318f2774163d59baf008d1c2d77b73c5c37f429163a3,0,0,G=0,G=0,other,0,0
77,2,4733520e8a6955819b0b16d2c4075184e95d50bd8b9dab0d50e4a3c22a2bfb16,0,0,G=0,G=0,other,0,0
77,2,4ad63306fa21c7bffc987dcb73710c460d4522ea5587d44394f6e28484d0b1e2,1,2,G=1,G=2,other,0,0
77,2,5c924ef8d381530365efe24a3aff5bc105ce2dc3d6507bc541e6831cfa175c87,4,4,G>=3,G>=3,other,1,1
77,2,6837bb7a46bd6e7f040d59684cbc05fc04a38f2796fd391a170a763eda01346a,5,5,G>=3,G>=3,other,1,1
77,2,6a8c507c3b102c94db7b1b3a35cf7af00bc3120d0b94b7ec946c9e24e76f7d17,5,5,G>=3,G>=3,other,1,1
77,2,6b1afb0b7f0bb50c261322321bfa33b4130cbbcbca330a24909a7f5e98c828dd,5,5,G>=3,G>=3,other,1,1
77,2,71e3f3e5a562b598e6f3034c6fc877115657e9d03a9db4937468011cf20c3637,5,5,G>=3,G>=3,other,1,1
77,2,728ef4cdf3bb0ca50aff48ebe1dc628f62f8312d4b7208cdb590e564bba48dc5,5,5,G>=3,G>=3,other,1,1
77,2,7dab8ad9c205723dbebad7a102e8c470a0442eae2732c0cfb647d8f57a0a49e5,1,1,G=1,G=1,other,0,0
77,2,7f40ae01b1f7a7ebbaadde2725cfcc29664d1bf96aa113244d78e7ae925ceb33,1,2,G=1,G=2,other,0,0
77,2,87a94dce012ec1ba6bcb62819ba69dd4e56b8b8b7cfcdebc9737206e4fdc020b,0,0,G=0,G=0,other,0,0
77,2,8d4a01b074fe9a59a269b731d5a15e76b925bf625af26f593ba84d9ca4e0a9e8,5,5,G>=3,G>=3,other,1,1
77,2,8fbb9d3e55f5f596dcea484db6598491f03cf5e98f9e8e1081ac333d81df577e,1,1,G=1,G=1,other,0,0
77,2,979681b1a557ac0030a3e215ffb3b6e937f53a44b74fadb491738c0353e87411,0,0,G=0,G=0,other,0,0
77,2,af7c2733e48510c2516b7c40decda6634b9c94739f117433d9a4487d597573fa,0,1,G=0,G=1,newly_covered,0,0
77,2,b310d29d6d76004fb7749d2d0c2d9a07ca45bcbce1e66cdedee15497008cd3f2,4,4,G>=3,G>=3,other,1,1
77,2,b331705d6cd6bf849dd5dc0d48af7450dddd0ba80fc9b5ff63dbe39112b1d46f,5,5,G>=3,G>=3,other,1,1
77,2,b361e6bef071289a5492732ea2fc847f657e4d0f228bd9dc4e27752a574a5d91,5,5,G>=3,G>=3,other,1,1
77,2,b7dcece0a28530f697a00f10e9f181273d1dc57155e0dbfa3f3b79744c4121ff,5,5,G>=3,G>=3,other,1,1
77,2,b7e82cb2f4134d67be7021016fc8ad323f8282064352db91f01375ccb4cc2fa0,5,5,G>=3,G>=3,other,1,1
77,2,bdaa4594970f655c2d0dbd1691b7c4330924bcb36afd4189bf473387ad10ae24,0,0,G=0,G=0,other,0,0
77,2,c208800b8ed515fe54bab2e4847d3d275a39072bb605d6e4b34803228b4df193,1,1,G=1,G=1,other,0,0
77,2,cdaea76bd3636de0666dc0c6b49f62482fefa9d315cbe73b21eeb6902e72d07b,0,0,G=0,G=0,other,0,0
77,2,d4225803d8221f8df957272a9ed21e9d6908f7ff56da3958d1dbee01ba45b1f4,1,2,G=1,G=2,other,0,0
77,2,d5d495028e00bd429b35b8aeed9ff4527348680e0153ffe0ade28ec4729cc985,0,1,G=0,G=1,newly_covered,0,0
77,2,dd20b1c732b9982c1d884e38117fb43fbc46e7af305990d2990028daabad2e95,1,1,G=1,G=1,other,0,0
77,2,ee5610000bebaf040e7bfca27356ef30f1b9884d13f211f3b3e675420941b23f,5,5,G>=3,G>=3,other,1,1
77,2,f10ba5709246366a6bb51c54cd85f5635d92886a052eb77ca903a5e4998dc666,5,4,G>=3,G>=3,other,1,1
77,2,f478b554d5bf2b7f9fce8b7411643910a3444612eb0717f669f05b836b0ab4c5,1,2,G=1,G=2,other,0,0
77,2,f90ee1dd23611516c359124b243365b2d65326a3fa72643b1549e646b8a088e3,0,1,G=0,G=1,newly_covered,0,0
77,2,fa90db782fb5056039ceda1ed1ffef86fa73db1fd089d88feb50d059f103bba8,0,1,G=0,G=1,newly_covered,0,0
77,2,ffb8315c493fd31ed5d3958a4d9701ce0966d8eda0fee57d4f267d78c2bdc3d6,0,1,G=0,G=1,newly_covered,0,0
77,3,065a3c72d493d9988a728632c8461cf3801309c7a435f228e48f3e8b8b8941c7,5,5,G>=3,G>=3,other,1,1
77,3,0cdf9bdfebe338f5a3006daf8eaed834c50068625527e8dd004b6cfc498784e7,2,3,G=2,G>=3,deepened_to_coalition,0,1
77,3,1220f6bc22165d8ef5e7fc93e5d4464d03050ee83512642b306e90931469e35b,4,4,G>=3,G>=3,other,1,1
77,3,1b8693c22a9a9c9644791115c6889320d9cdcb26f4d8cf39a001d4cedf1c68a5,5,5,G>=3,G>=3,other,1,1
77,3,21efeba1a342f49989df2fb49130235d01e7aa4ae9d7c195a07822b4f5d80b9c,0,1,G=0,G=1,newly_covered,0,0
77,3,256cb00e24acac8b5e29ae8929a4d3c2e12d9280dcf76a413c7cfaee288b8478,2,3,G=2,G>=3,deepened_to_coalition,0,1
77,3,273d3ab39d65eadf603697b16b3061c2921a6253339862520e8b1d98447a1f6b,0,0,G=0,G=0,other,0,0
77,3,2afc7e9c8ea41e32b67422a0ef8824d2c52275ee5cfc7de22b95c8fbdf022f97,5,5,G>=3,G>=3,other,1,1
77,3,2b530e4b6749093afcd8006fcf623502799e9d63b9e4eea93c4cce090571f4cd,4,3,G>=3,G>=3,other,1,1
77,3,32771194b1bcc9f926b882ad63acd1759f5cb959b86ebbaa055959727da81746,5,5,G>=3,G>=3,other,1,1
77,3,32e49ff79ff85df7c9facc0dbc3721013287a4d4e6691eff014b55e28261d353,0,1,G=0,G=1,newly_covered,0,0
77,3,3b39e427f3926afdd97ecf5922bd15bd320bd6f0e3b1d1e511707e1c95c20f75,0,0,G=0,G=0,other,0,0
77,3,3d8ab24c25c457125571c779af965e2dea4d9a502b2e4484b99b2f83ba2e9167,1,2,G=1,G=2,other,0,0
77,3,418e5e354d6095154f8563551f7f6a3e020223f56c424ec7690b5c305da60690,1,2,G=1,G=2,other,0,0
77,3,485c13ae66f39e79285b31f23193edf6ba33c4a514c0d5f34e3ba7b8d12406b6,3,2,G>=3,G=2,lost_deep_coverage,1,0
77,3,4b4d9cf4ab584d98d4013f22628af1ae3b96f4aa804220f744a91f8bb4998b4e,1,2,G=1,G=2,other,0,0
77,3,5147ccce636394d1773531bbccd6f904010397f216f40583146c0a0b86a66ad4,0,0,G=0,G=0,other,0,0
77,3,538463f0d053279bab3b7e57cb47df43c6d9e261800470ab72a7da02690437d2,0,0,G=0,G=0,other,0,0
77,3,5bbbfcadc43cace293eb506be58e23631016ffa9e5c33a82b46663c3cacd6cea,2,3,G=2,G>=3,deepened_to_coalition,0,1
77,3,5dcf3a612cce85b85153154f10a64ffe63af541cda3f43cc33b618ca5492d099,5,5,G>=3,G>=3,other,1,1
77,3,67bfcd3c5d850af456066a5555aee26dd15058807bb9d1215e6268737cc71928,1,2,G=1,G=2,other,0,0
77,3,6b272151df14b20f58798e2ac72cc25cf72223136aef1ae043927c1b366bd3ae,5,5,G>=3,G>=3,other,1,1
77,3,70a96b939a0222021946a393ae2191b859b2f95bd5edf3558421d7c66b9072d9,5,5,G>=3,G>=3,other,1,1
77,3,790db948bdc0cf00e68ec747f91f0d67c6c598065d7a536119e844ed87c3b76d,0,0,G=0,G=0,other,0,0
77,3,7abdd0c7715da581f7a162a855c1940e5d486e2b1de133b43e68bfd19c76c5fa,5,5,G>=3,G>=3,other,1,1
77,3,7af9bc59a9b12a1f5411592a3217b3db650e765546ec6da42ba9f031ad08e51c,4,4,G>=3,G>=3,other,1,1
77,3,873c66aed697d866439f8fc427ccf3a26f7da0336c45daedb52448dc04f6a2a6,5,5,G>=3,G>=3,other,1,1
77,3,8d8270991c6f5e20ded8ee33cc24253fd106b70b74cf38455c52ced1e0979fd4,1,1,G=1,G=1,other,0,0
77,3,973252e0d5db99a313aac9b9604b4322abc974972bdcdb0dc2bbaa6a5ae87643,5,5,G>=3,G>=3,other,1,1
77,3,99dc366eb8624ce1db6deaa5dbadbfd32a86d773d9fd7ceb3549895a41307717,0,0,G=0,G=0,other,0,0
77,3,9fb196a78fc2bceed95e50ab1e4399bae9d96779b78223d9592045bd06a978cb,1,1,G=1,G=1,other,0,0
77,3,a122a5f0d5e0ab3e140db1b1ea573a23f1f9d90c9249cccc7a56648fa9214ab1,5,5,G>=3,G>=3,other,1,1
77,3,a74fe412ccb8451d1aadc88c095e23881bd0635088cece92cbcdf59a97c2d590,5,5,G>=3,G>=3,other,1,1
77,3,ad15c0ec6aa52015fbb6ecf6eb3537bd500da09c5eb3789f939c8aff533f5a5e,5,5,G>=3,G>=3,other,1,1
77,3,aee75995527f9bf0ceeb1abcabc4eaa2dd3ade0f7a91bde1bcce686ecf69b50d,5,5,G>=3,G>=3,other,1,1
77,3,b01f17c0fc61bbec0893f1cd57146053082ca100a6a0e40e0bc42cda1ab11d86,2,3,G=2,G>=3,deepened_to_coalition,0,1
77,3,b5df986d4d4fa74cf6a744efa619776881de2642b340da19ff63c3171629a465,5,5,G>=3,G>=3,other,1,1
77,3,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,5,5,G>=3,G>=3,other,1,1
77,3,be27864e50c34f78a501db0b86a0caac9ecbaa88eb09d443b190846db946a6b8,5,5,G>=3,G>=3,other,1,1
77,3,bf50047f1e371ec41fe17b2ed11551f7da6cba0328e46875c385adff10d3a6e0,0,0,G=0,G=0,other,0,0
77,3,c68b63186b95718140cb1dd3286d906e8b02b54173c26260c15c1ae8cad5eeb4,2,3,G=2,G>=3,deepened_to_coalition,0,1
77,3,daa3404c99682b55fd21e88660de3d22aedb5df422a39e9b946c134de5e2bfd0,5,5,G>=3,G>=3,other,1,1
77,3,dd08d6581b3e3877846a4a99f992a9d9cfc9ff7c67f0036184d3a213c0f97ca1,4,3,G>=3,G>=3,other,1,1
77,3,df360c368987d8dbc17e1fa2bc8f00cc572e2ccfe1f0ece5b47e2f67fb7e7e99,5,5,G>=3,G>=3,other,1,1
