seed,update_index,target_agent_id,candidate_index,candidate_hash,variant,geometry_type,constraint_passed,globally_accepted,repair_set_gain_count,repair_set_loss_count,r1_repair_count,orphan_repair_count,vote_conversion_on_repair_set,repair_distance_reduction_count,P1_loss_count,P2_loss_count,P3_loss_count,total_preservation_violation_count,fixed_pool_aligned,evidence_level
50,2,2,1,dfab28e1cd85dd4495e7d7588c308ed24f6f658d1d2876a43cb543793fa87582,C1_BOUNDARY_PROPAGATION,E,False,False,2,0,2,0,2,2,0,0,0,0,True,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,2,2,1,dfab28e1cd85dd4495e7d7588c308ed24f6f658d1d2876a43cb543793fa87582,C2_BOUNDARY_PLUS_PRESERVATION,E,False,False,2,0,2,0,2,2,3,0,0,3,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,2,2,1,dfab28e1cd85dd4495e7d7588c308ed24f6f658d1d2876a43cb543793fa87582,C3_COALITION_AWARE_PRESERVATION,E,False,False,2,0,2,0,2,2,3,0,0,3,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,3,4,0,ab0e58f25f48e5dd4577a6f020ce4b51d8c9f56349b335c15ebe9257a018c370,C0_CURRENT_V15,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,3,4,0,ab0e58f25f48e5dd4577a6f020ce4b51d8c9f56349b335c15ebe9257a018c370,C1_BOUNDARY_PROPAGATION,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,3,4,0,ab0e58f25f48e5dd4577a6f020ce4b51d8c9f56349b335c15ebe9257a018c370,C2_BOUNDARY_PLUS_PRESERVATION,F,False,False,0,0,0,0,0,0,1,0,0,1,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,3,4,0,ab0e58f25f48e5dd4577a6f020ce4b51d8c9f56349b335c15ebe9257a018c370,C3_COALITION_AWARE_PRESERVATION,F,False,False,0,0,0,0,0,0,1,0,0,1,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,3,4,1,f16cdef0bb2a3fad12352e0be024e1ca88f7ad456308d5add47394f9259b81cc,C0_CURRENT_V15,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,3,4,1,f16cdef0bb2a3fad12352e0be024e1ca88f7ad456308d5add47394f9259b81cc,C1_BOUNDARY_PROPAGATION,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,3,4,1,f16cdef0bb2a3fad12352e0be024e1ca88f7ad456308d5add47394f9259b81cc,C2_BOUNDARY_PLUS_PRESERVATION,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,3,4,1,f16cdef0bb2a3fad12352e0be024e1ca88f7ad456308d5add47394f9259b81cc,C3_COALITION_AWARE_PRESERVATION,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,4,4,0,579fcb981c4eefa86a71b21bbf8fa77c792ae2d9d83bb9d4147a4ffd24c2c8a5,C0_CURRENT_V15,B,True,True,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,4,4,0,579fcb981c4eefa86a71b21bbf8fa77c792ae2d9d83bb9d4147a4ffd24c2c8a5,C1_BOUNDARY_PROPAGATION,B,True,True,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,4,4,0,579fcb981c4eefa86a71b21bbf8fa77c792ae2d9d83bb9d4147a4ffd24c2c8a5,C2_BOUNDARY_PLUS_PRESERVATION,B,True,True,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,4,4,0,579fcb981c4eefa86a71b21bbf8fa77c792ae2d9d83bb9d4147a4ffd24c2c8a5,C3_COALITION_AWARE_PRESERVATION,B,True,True,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,4,4,1,b1d2a60cfba3fb3283d63a18379817fd1622f70391babe1250fcd14320b1e060,C0_CURRENT_V15,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,4,4,1,b1d2a60cfba3fb3283d63a18379817fd1622f70391babe1250fcd14320b1e060,C1_BOUNDARY_PROPAGATION,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,4,4,1,b1d2a60cfba3fb3283d63a18379817fd1622f70391babe1250fcd14320b1e060,C2_BOUNDARY_PLUS_PRESERVATION,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,4,4,1,b1d2a60cfba3fb3283d63a18379817fd1622f70391babe1250fcd14320b1e060,C3_COALITION_AWARE_PRESERVATION,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,4,0,0,6ec809dfdae38f01a977312335dd2928f55e98cff5a5bbc0e3148b7c68d77460,C0_CURRENT_V15,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,4,0,0,6ec809dfdae38f01a977312335dd2928f55e98cff5a5bbc0e3148b7c68d77460,C1_BOUNDARY_PROPAGATION,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,4,0,0,6ec809dfdae38f01a977312335dd2928f55e98cff5a5bbc0e3148b7c68d77460,C2_BOUNDARY_PLUS_PRESERVATION,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,4,0,0,6ec809dfdae38f01a977312335dd2928f55e98cff5a5bbc0e3148b7c68d77460,C3_COALITION_AWARE_PRESERVATION,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,4,0,1,7ad482141cc87cda3cd93d0a1268018350f3e96be3f09470657cd3ef9c33f43b,C0_CURRENT_V15,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,4,0,1,7ad482141cc87cda3cd93d0a1268018350f3e96be3f09470657cd3ef9c33f43b,C1_BOUNDARY_PROPAGATION,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,4,0,1,7ad482141cc87cda3cd93d0a1268018350f3e96be3f09470657cd3ef9c33f43b,C2_BOUNDARY_PLUS_PRESERVATION,F,False,False,0,0,0,0,0,0,1,0,0,1,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,4,0,1,7ad482141cc87cda3cd93d0a1268018350f3e96be3f09470657cd3ef9c33f43b,C3_COALITION_AWARE_PRESERVATION,F,False,False,0,0,0,0,0,0,1,0,0,1,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,5,4,0,1ddaee105fdada5f975b7feef3997c47217100e63e3296a5a13e4834c0ec0465,C0_CURRENT_V15,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,5,4,0,1ddaee105fdada5f975b7feef3997c47217100e63e3296a5a13e4834c0ec0465,C1_BOUNDARY_PROPAGATION,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,5,4,0,1ddaee105fdada5f975b7feef3997c47217100e63e3296a5a13e4834c0ec0465,C2_BOUNDARY_PLUS_PRESERVATION,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,5,4,0,1ddaee105fdada5f975b7feef3997c47217100e63e3296a5a13e4834c0ec0465,C3_COALITION_AWARE_PRESERVATION,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,6,4,0,1e1a65c3a926d824a45356a50031a22790d0317002ec20cb551f4a74da965006,C0_CURRENT_V15,B,True,True,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,6,4,0,1e1a65c3a926d824a45356a50031a22790d0317002ec20cb551f4a74da965006,C1_BOUNDARY_PROPAGATION,B,True,True,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,6,4,0,1e1a65c3a926d824a45356a50031a22790d0317002ec20cb551f4a74da965006,C2_BOUNDARY_PLUS_PRESERVATION,B,True,True,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,6,4,0,1e1a65c3a926d824a45356a50031a22790d0317002ec20cb551f4a74da965006,C3_COALITION_AWARE_PRESERVATION,B,True,True,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,7,4,0,8444e6a589d2fb6a215912020775bf9c2b43c30b3c6a24a17b93e0cb0cbb0d12,C0_CURRENT_V15,B,True,True,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,7,4,0,8444e6a589d2fb6a215912020775bf9c2b43c30b3c6a24a17b93e0cb0cbb0d12,C1_BOUNDARY_PROPAGATION,B,True,True,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,7,4,0,8444e6a589d2fb6a215912020775bf9c2b43c30b3c6a24a17b93e0cb0cbb0d12,C2_BOUNDARY_PLUS_PRESERVATION,B,True,True,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,7,4,0,8444e6a589d2fb6a215912020775bf9c2b43c30b3c6a24a17b93e0cb0cbb0d12,C3_COALITION_AWARE_PRESERVATION,B,True,True,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,7,4,1,ebc20b90e6d3f204b744e2c342e510015835e039310ae08acc189d29c515b06c,C0_CURRENT_V15,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,7,4,1,ebc20b90e6d3f204b744e2c342e510015835e039310ae08acc189d29c515b06c,C1_BOUNDARY_PROPAGATION,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,7,4,1,ebc20b90e6d3f204b744e2c342e510015835e039310ae08acc189d29c515b06c,C2_BOUNDARY_PLUS_PRESERVATION,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,7,4,1,ebc20b90e6d3f204b744e2c342e510015835e039310ae08acc189d29c515b06c,C3_COALITION_AWARE_PRESERVATION,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,7,0,0,550146ed18e80a1088a3e08f480a38b9c3995f4c4662801f19cc1caa3189ebac,C0_CURRENT_V15,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,7,0,0,550146ed18e80a1088a3e08f480a38b9c3995f4c4662801f19cc1caa3189ebac,C1_BOUNDARY_PROPAGATION,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,7,0,0,550146ed18e80a1088a3e08f480a38b9c3995f4c4662801f19cc1caa3189ebac,C2_BOUNDARY_PLUS_PRESERVATION,F,False,False,0,0,0,0,0,0,1,0,0,1,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,7,0,0,550146ed18e80a1088a3e08f480a38b9c3995f4c4662801f19cc1caa3189ebac,C3_COALITION_AWARE_PRESERVATION,F,False,False,0,0,0,0,0,0,1,0,0,1,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,8,4,0,bacbf194362af219b7b3fb6d550fbfee040919e32f24897c882dab50ba1c2e2f,C0_CURRENT_V15,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,8,4,0,bacbf194362af219b7b3fb6d550fbfee040919e32f24897c882dab50ba1c2e2f,C1_BOUNDARY_PROPAGATION,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,8,4,0,bacbf194362af219b7b3fb6d550fbfee040919e32f24897c882dab50ba1c2e2f,C2_BOUNDARY_PLUS_PRESERVATION,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,8,4,0,bacbf194362af219b7b3fb6d550fbfee040919e32f24897c882dab50ba1c2e2f,C3_COALITION_AWARE_PRESERVATION,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,8,4,1,befab05ca79f649f015c8049b683ce14a35dc81ba4a664d32c6ac237e6bcc2cd,C0_CURRENT_V15,E,False,False,1,0,1,0,1,1,0,0,0,0,True,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,8,4,1,befab05ca79f649f015c8049b683ce14a35dc81ba4a664d32c6ac237e6bcc2cd,C1_BOUNDARY_PROPAGATION,E,False,False,1,0,1,0,1,1,0,0,0,0,True,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,8,4,1,befab05ca79f649f015c8049b683ce14a35dc81ba4a664d32c6ac237e6bcc2cd,C2_BOUNDARY_PLUS_PRESERVATION,E,False,False,1,0,1,0,1,1,0,0,0,0,True,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,8,4,1,befab05ca79f649f015c8049b683ce14a35dc81ba4a664d32c6ac237e6bcc2cd,C3_COALITION_AWARE_PRESERVATION,E,False,False,1,0,1,0,1,1,0,0,0,0,True,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,9,4,0,20a81c036acbf67497ebdb14ae6730ca31662478563c827e4d330098168e52cb,C0_CURRENT_V15,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,9,4,0,20a81c036acbf67497ebdb14ae6730ca31662478563c827e4d330098168e52cb,C1_BOUNDARY_PROPAGATION,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,9,4,0,20a81c036acbf67497ebdb14ae6730ca31662478563c827e4d330098168e52cb,C2_BOUNDARY_PLUS_PRESERVATION,F,False,False,0,0,0,0,0,0,1,0,0,1,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,9,4,0,20a81c036acbf67497ebdb14ae6730ca31662478563c827e4d330098168e52cb,C3_COALITION_AWARE_PRESERVATION,F,False,False,0,0,0,0,0,0,1,0,0,1,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,9,4,1,9891adf6a28b233f27c220d3a62db71e7d1973bfa69bb0245140e2fe701f1108,C0_CURRENT_V15,F,False,False,2,0,2,0,2,2,0,0,0,0,True,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,9,4,1,9891adf6a28b233f27c220d3a62db71e7d1973bfa69bb0245140e2fe701f1108,C1_BOUNDARY_PROPAGATION,F,False,False,2,0,2,0,2,2,0,0,0,0,True,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,9,4,1,9891adf6a28b233f27c220d3a62db71e7d1973bfa69bb0245140e2fe701f1108,C2_BOUNDARY_PLUS_PRESERVATION,F,False,False,2,0,2,0,2,2,1,0,0,1,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,9,4,1,9891adf6a28b233f27c220d3a62db71e7d1973bfa69bb0245140e2fe701f1108,C3_COALITION_AWARE_PRESERVATION,F,False,False,2,0,2,0,2,2,1,0,0,1,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,10,1,0,2f5dfe3fac3584e8be5aae4c6b8ce4d04d3ba65ac538b477ce897afefa034c82,C0_CURRENT_V15,D,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,10,1,0,2f5dfe3fac3584e8be5aae4c6b8ce4d04d3ba65ac538b477ce897afefa034c82,C1_BOUNDARY_PROPAGATION,D,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,10,1,0,2f5dfe3fac3584e8be5aae4c6b8ce4d04d3ba65ac538b477ce897afefa034c82,C2_BOUNDARY_PLUS_PRESERVATION,D,False,False,0,0,0,0,0,0,3,0,0,3,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,10,1,0,2f5dfe3fac3584e8be5aae4c6b8ce4d04d3ba65ac538b477ce897afefa034c82,C3_COALITION_AWARE_PRESERVATION,D,False,False,0,0,0,0,0,0,3,0,0,3,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,10,1,1,6d0405318ff0d7acb5b3ad7fd7e8d485249bfd63d148fca7069a8af41c5554c3,C0_CURRENT_V15,D,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,10,1,1,6d0405318ff0d7acb5b3ad7fd7e8d485249bfd63d148fca7069a8af41c5554c3,C1_BOUNDARY_PROPAGATION,D,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,10,1,1,6d0405318ff0d7acb5b3ad7fd7e8d485249bfd63d148fca7069a8af41c5554c3,C2_BOUNDARY_PLUS_PRESERVATION,D,False,False,0,0,0,0,0,0,3,0,0,3,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,10,1,1,6d0405318ff0d7acb5b3ad7fd7e8d485249bfd63d148fca7069a8af41c5554c3,C3_COALITION_AWARE_PRESERVATION,D,False,False,0,0,0,0,0,0,3,0,0,3,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,11,4,0,19644ad659429b2e1e8d27c4d981d6d7e485db1d2b4d639478a303f9a37f9876,C0_CURRENT_V15,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,11,4,0,19644ad659429b2e1e8d27c4d981d6d7e485db1d2b4d639478a303f9a37f9876,C1_BOUNDARY_PROPAGATION,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,11,4,0,19644ad659429b2e1e8d27c4d981d6d7e485db1d2b4d639478a303f9a37f9876,C2_BOUNDARY_PLUS_PRESERVATION,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,11,4,0,19644ad659429b2e1e8d27c4d981d6d7e485db1d2b4d639478a303f9a37f9876,C3_COALITION_AWARE_PRESERVATION,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,11,4,1,59b52cfa55ecb5fbe67eef197e7ab0067945f6a21964fa7ee4d8f98626284a73,C0_CURRENT_V15,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,11,4,1,59b52cfa55ecb5fbe67eef197e7ab0067945f6a21964fa7ee4d8f98626284a73,C1_BOUNDARY_PROPAGATION,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,11,4,1,59b52cfa55ecb5fbe67eef197e7ab0067945f6a21964fa7ee4d8f98626284a73,C2_BOUNDARY_PLUS_PRESERVATION,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,11,4,1,59b52cfa55ecb5fbe67eef197e7ab0067945f6a21964fa7ee4d8f98626284a73,C3_COALITION_AWARE_PRESERVATION,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,11,3,0,8ac1172555f7e1130577a327b33f8856a79d33e3756c4b2f3d2783c201d03668,C0_CURRENT_V15,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,11,3,0,8ac1172555f7e1130577a327b33f8856a79d33e3756c4b2f3d2783c201d03668,C1_BOUNDARY_PROPAGATION,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,11,3,0,8ac1172555f7e1130577a327b33f8856a79d33e3756c4b2f3d2783c201d03668,C2_BOUNDARY_PLUS_PRESERVATION,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,11,3,0,8ac1172555f7e1130577a327b33f8856a79d33e3756c4b2f3d2783c201d03668,C3_COALITION_AWARE_PRESERVATION,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,11,3,1,b4edf8221caa48130d129843e13c60d28e041db98ca17a24d7ea8fc60a111f96,C0_CURRENT_V15,F,False,False,2,0,0,2,0,2,0,0,0,0,True,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,11,3,1,b4edf8221caa48130d129843e13c60d28e041db98ca17a24d7ea8fc60a111f96,C1_BOUNDARY_PROPAGATION,F,False,False,2,0,0,2,0,2,0,0,0,0,True,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,11,3,1,b4edf8221caa48130d129843e13c60d28e041db98ca17a24d7ea8fc60a111f96,C2_BOUNDARY_PLUS_PRESERVATION,F,False,False,2,0,0,2,0,2,0,0,0,0,True,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,11,3,1,b4edf8221caa48130d129843e13c60d28e041db98ca17a24d7ea8fc60a111f96,C3_COALITION_AWARE_PRESERVATION,F,False,False,2,0,0,2,0,2,0,0,0,0,True,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,12,4,0,a2a909e7841edb5efe87742dba8f334e21fa04221c70047def01d5547397c5a5,C0_CURRENT_V15,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,12,4,0,a2a909e7841edb5efe87742dba8f334e21fa04221c70047def01d5547397c5a5,C1_BOUNDARY_PROPAGATION,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,12,4,0,a2a909e7841edb5efe87742dba8f334e21fa04221c70047def01d5547397c5a5,C2_BOUNDARY_PLUS_PRESERVATION,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,12,4,0,a2a909e7841edb5efe87742dba8f334e21fa04221c70047def01d5547397c5a5,C3_COALITION_AWARE_PRESERVATION,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,13,2,0,79c0a8070a6844fc98c93cd942f2d50bc69268934bdd90b94fbab3e94ae444ae,C0_CURRENT_V15,D,False,False,1,0,0,0,0,1,0,0,0,0,True,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,13,2,0,79c0a8070a6844fc98c93cd942f2d50bc69268934bdd90b94fbab3e94ae444ae,C1_BOUNDARY_PROPAGATION,D,False,False,1,0,0,0,0,1,0,0,0,0,True,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,13,2,0,79c0a8070a6844fc98c93cd942f2d50bc69268934bdd90b94fbab3e94ae444ae,C2_BOUNDARY_PLUS_PRESERVATION,D,False,False,1,0,0,0,0,1,2,0,0,2,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,13,2,0,79c0a8070a6844fc98c93cd942f2d50bc69268934bdd90b94fbab3e94ae444ae,C3_COALITION_AWARE_PRESERVATION,D,False,False,1,0,0,0,0,1,2,0,0,2,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,13,2,1,7db7282dbd3feb8cb48c5f49c667ee7c1e44f12d8c5ad9a5968f9749bfc1f083,C0_CURRENT_V15,B,True,True,1,0,0,0,0,1,0,0,0,0,True,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,13,2,1,7db7282dbd3feb8cb48c5f49c667ee7c1e44f12d8c5ad9a5968f9749bfc1f083,C1_BOUNDARY_PROPAGATION,B,True,True,1,0,0,0,0,1,0,0,0,0,True,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,13,2,1,7db7282dbd3feb8cb48c5f49c667ee7c1e44f12d8c5ad9a5968f9749bfc1f083,C2_BOUNDARY_PLUS_PRESERVATION,B,True,True,1,0,0,0,0,1,1,0,0,1,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,13,2,1,7db7282dbd3feb8cb48c5f49c667ee7c1e44f12d8c5ad9a5968f9749bfc1f083,C3_COALITION_AWARE_PRESERVATION,B,True,True,1,0,0,0,0,1,1,0,0,1,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
50,13,4,0,bd243e0dc840f79afcbf5ca2a686f4ae5f38c4402674816993225231f9a54c2b,C0_CURRENT_V15,F,False,False,1,0,1,0,1,1,0,0,0,0,True,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
